Th-232(n,g) ENDFB-8.0
Energy(eV) XS(b)
1375.81 0.0782543
1375.94 0.0747214
1376.07 0.0758670
1376.20 0.0799448
1376.33 0.0861168
1376.44 0.0929410
1376.55 0.101397
1376.67 0.111989
1376.78 0.125531
1376.89 0.143983
1377.00 0.170007
1377.05 0.187759
1377.11 0.209350
1377.16 0.236284
1377.22 0.270120
1377.26 0.298544
1377.29 0.331980
1377.33 0.371344
1377.37 0.416371
1377.41 0.470679
1377.44 0.534526
1377.48 0.609476
1377.52 0.694794
1377.56 0.797012
1377.60 0.916175
1377.63 1.05467
1377.67 1.21058
1377.71 1.39509
1377.73 1.49753
1377.75 1.60728
1377.77 1.72475
1377.78 1.85035
1377.80 1.98450
1377.82 2.11987
1377.85 2.34732
1377.88 2.59657
1377.91 2.86903
1377.93 3.15505
1377.96 3.47716
1377.99 3.82657
1378.02 4.20455
1378.04 4.59725
1378.07 5.03483
1378.10 5.50429
1378.13 6.00651
1378.15 6.52247
1378.18 7.09089
1378.21 7.67146
1378.24 8.30727
1378.26 8.95275
1378.29 9.50194
1378.31 10.0453
1378.35 11.2145
1378.39 12.4557
1378.44 13.7311
1378.48 15.0933
1378.52 16.5022
1378.56 17.9455
1378.61 19.3750
1378.71 22.8016
1378.76 24.4380
1378.81 25.9950
1378.85 27.2756
1378.86 27.4149
1378.87 27.7164
1378.88 28.0108
1378.90 28.6525
1378.93 29.2531
1378.96 29.9151
1378.99 30.5081
1379.02 30.9789
1379.04 31.3869
1379.07 31.7293
1379.10 32.0127
1379.12 32.1828
1379.14 32.2871
1379.16 32.3684
1379.18 32.4083
1379.19 32.4088
1379.19 32.4084
1379.20 32.3956
1379.22 32.3660
1379.24 32.2778
1379.26 32.1703
1379.28 31.9781
1379.31 31.6367
1379.35 31.1089
1379.38 30.5664
1379.41 29.9395
1379.45 29.2106
1379.48 28.4305
1379.53 27.0835
1379.58 25.6359
1379.64 23.5689
1379.71 21.4289
1379.84 17.0779
1379.90 14.9732
1379.93 13.9581
1379.96 12.9737
1380.00 12.0238
1380.03 11.1114
1380.06 10.2392
1380.09 9.40911
1380.12 8.62249
1380.16 7.88025
1380.19 7.18280
1380.22 6.53010
1380.25 5.92172
1380.28 5.35686
1380.30 5.09041
1380.32 4.83441
1380.33 4.58867
1380.35 4.35300
1380.38 3.96418
1380.40 3.60439
1380.43 3.27235
1380.46 2.97722
1380.49 2.69581
1380.51 2.43811
1380.54 2.20272
1380.57 1.99554
1380.60 1.79989
1380.63 1.62243
1380.65 1.46183
1380.68 1.32174
1380.71 1.19058
1380.74 1.07661
1380.76 0.970316
1380.79 0.878294
1380.82 0.778470
1380.86 0.693604
1380.89 0.619188
1380.92 0.554046
1380.95 0.497103
1380.98 0.447387
1381.02 0.404020
1381.05 0.366214
1381.08 0.332306
1381.11 0.303709
1381.18 0.257002
1381.24 0.221319
1381.30 0.193842
1381.36 0.175764
1381.41 0.161178
1381.51 0.138605
1381.62 0.122227
1381.72 0.109743
1381.83 0.0998068
1381.93 0.0916238
1382.14 0.0788301
1382.40 0.0672598
1382.66 0.0587126
1382.91 0.0522385
1383.17 0.0475846
1383.31 0.0459608
1383.45 0.0453593
1383.59 0.0464022
1383.73 0.0501168
1383.80 0.0534269
1383.87 0.0580045
1383.94 0.0641023
1384.01 0.0719838
1384.08 0.0819080
1384.15 0.0941090
1384.22 0.108772
1384.29 0.125743
1384.37 0.149163
1384.45 0.175902
1384.53 0.205459
1384.62 0.236633
1384.78 0.300755
1384.86 0.330866
1384.94 0.357158
1385.03 0.381237
1385.13 0.397022
1385.19 0.402423
1385.22 0.403285
1385.23 0.403311
1385.25 0.403054
1385.28 0.401664
1385.37 0.391962
1385.45 0.376623
1385.52 0.356093
1385.63 0.320889
1385.73 0.281061
1385.94 0.199076
1386.05 0.162063
1386.15 0.129970
1386.25 0.103552
1386.36 0.0829419
1386.47 0.0673741
1386.52 0.0616627
1386.57 0.0572528
1386.63 0.0541053
1386.68 0.0522112
1386.74 0.0516025
1386.79 0.0523370
1386.84 0.0545898
1386.90 0.0585884
1386.95 0.0646536
1387.00 0.0730304
1387.06 0.0845774
1387.11 0.0998489
1387.17 0.119684
1387.22 0.144557
1387.27 0.176556
1387.33 0.216604
1387.38 0.266202
1387.43 0.326993
1387.49 0.400740
1387.54 0.489276
1387.60 0.594450
1387.65 0.715588
1387.68 0.784634
1387.70 0.858881
1387.73 0.938496
1387.76 1.02362
1387.78 1.11438
1387.81 1.21087
1387.84 1.31313
1387.86 1.41709
1387.89 1.53071
1387.92 1.65006
1387.95 1.77503
1387.97 1.90545
1388.03 2.18178
1388.08 2.47115
1388.11 2.67067
1388.15 2.87567
1388.22 3.29103
1388.36 4.12590
1388.42 4.50245
1388.46 4.67964
1388.49 4.84735
1388.52 5.00406
1388.55 5.14833
1388.59 5.27879
1388.62 5.39417
1388.67 5.53528
1388.72 5.63590
1388.76 5.69166
1388.78 5.70792
1388.79 5.71369
1388.80 5.71671
1388.81 5.71759
1388.81 5.71758
1388.82 5.71743
1388.82 5.71725
1388.82 5.71667
1388.83 5.71359
1388.85 5.70717
1388.87 5.68846
1388.92 5.62501
1388.96 5.53966
1388.99 5.43147
1389.00 5.39994
1389.04 5.25917
1389.08 5.10087
1389.14 4.82673
1389.18 4.64728
1389.21 4.45752
1389.28 4.06045
1389.42 3.22441
1389.49 2.81150
1389.52 2.60837
1389.56 2.41662
1389.59 2.22597
1389.63 2.04811
1389.66 1.87327
1389.70 1.71196
1389.74 1.52484
1389.78 1.35156
1389.82 1.19228
1389.86 1.04693
1389.91 0.915240
1389.95 0.796751
1389.99 0.690870
1390.03 0.596887
1390.07 0.514016
1390.12 0.441416
1390.16 0.378219
1390.20 0.323552
1390.24 0.276555
1390.28 0.236397
1390.33 0.202287
1390.37 0.173484
1390.41 0.149303
1390.45 0.129114
1390.49 0.112353
1390.54 0.0985118
1390.58 0.0871418
1390.62 0.0778494
1390.66 0.0702927
1390.70 0.0641772
1390.79 0.0553018
1390.87 0.0496453
1390.96 0.0461071
1391.04 0.0439413
1391.26 0.0416863
1391.47 0.0415283
1391.91 0.0433120
1392.34 0.0466437
1392.78 0.0513562
1393.21 0.0576293
1393.65 0.0658625
1393.87 0.0709213
1394.08 0.0767223
1394.30 0.0834341
1394.52 0.0912459
1394.78 0.102262
1395.03 0.115724
1395.29 0.132418
1395.42 0.142357
1395.55 0.153493
1395.76 0.176083
1395.87 0.189513
1395.98 0.204576
1396.09 0.221913
1396.20 0.241684
1396.31 0.264921
1396.42 0.292138
1396.52 0.325259
1396.63 0.366254
1396.69 0.390959
1396.74 0.418593
1396.80 0.450318
1396.85 0.487067
1396.91 0.530868
1396.96 0.581615
1396.99 0.611536
1397.01 0.643077
1397.04 0.677557
1397.07 0.715302
1397.10 0.758278
1397.12 0.803826
1397.15 0.853848
1397.18 0.908822
1397.20 0.969272
1397.23 1.03577
1397.26 1.10893
1397.29 1.18942
1397.30 1.25085
1397.32 1.31654
1397.34 1.38677
1397.36 1.45776
1397.38 1.53769
1397.40 1.61844
1397.42 1.70930
1397.43 1.80103
1397.45 1.90415
1397.47 2.00814
1397.49 2.12495
1397.51 2.24263
1397.53 2.37465
1397.55 2.50749
1397.56 2.65634
1397.58 2.80591
1397.60 2.97326
1397.62 3.14118
1397.64 3.32878
1397.66 3.51673
1397.68 3.72636
1397.69 3.93604
1397.71 4.16950
1397.73 4.40260
1397.75 4.66167
1397.77 4.91986
1397.79 5.20628
1397.80 5.49117
1397.82 5.80658
1397.84 6.11967
1397.86 6.46560
1397.88 6.80826
1397.91 7.35014
1397.93 7.90426
1397.96 8.51391
1397.98 9.13444
1398.01 9.81389
1398.04 10.5021
1398.06 11.2519
1398.09 12.0074
1398.13 13.0756
1398.13 13.1383
1398.13 13.3278
1398.14 13.5188
1398.15 13.8734
1398.19 15.1052
1398.22 16.3943
1398.27 18.0317
1398.31 19.6962
1398.36 21.4101
1398.40 23.1584
1398.51 27.5215
1398.57 29.6661
1398.62 31.6796
1398.68 33.7256
1398.74 35.5588
1398.79 37.0073
1398.85 38.2204
1398.90 39.1241
1398.95 39.7125
1398.98 39.9085
1399.01 40.0019
1399.03 40.0124
1399.04 40.0082
1399.05 39.9801
1399.06 39.9309
1399.09 39.7663
1399.12 39.5040
1399.15 39.1502
1399.18 38.7075
1399.21 38.1791
1399.24 37.5687
1399.27 36.9058
1399.32 35.4689
1399.37 33.8545
1399.43 31.8934
1399.48 29.7789
1399.55 27.3223
1399.61 24.8433
1399.72 20.2780
1399.78 18.1098
1399.84 16.0455
1399.87 15.0428
1399.90 14.0755
1399.93 13.1455
1399.95 12.2845
1399.98 11.4321
1400.01 10.6478
1400.04 9.87616
1400.07 9.17042
1400.09 8.59615
1400.11 8.07215
1400.14 7.55253
1400.16 7.08018
1400.19 6.61351
1400.21 6.19084
1400.23 5.79159
1400.25 5.41509
1400.28 5.04572
1400.30 4.71348
1400.33 4.38863
1400.35 4.09742
1400.37 3.81362
1400.40 3.56004
1400.42 3.32362
1400.44 3.10353
1400.47 2.84806
1400.50 2.61566
1400.53 2.40475
1400.56 2.22008
1400.59 2.04704
1400.61 1.89115
1400.64 1.75108
1400.67 1.62966
1400.70 1.51706
1400.73 1.41673
1400.76 1.32763
1400.79 1.25133
1400.82 1.18150
1400.84 1.12216
1400.87 1.06832
1400.90 1.02303
1400.93 0.982388
1400.96 0.947519
1401.02 0.893660
1401.07 0.856112
1401.13 0.831599
1401.19 0.817303
1401.24 0.810778
1401.30 0.809878
1401.36 0.812709
1401.48 0.824012
1401.60 0.830757
1401.66 0.829720
1401.72 0.824761
1401.73 0.822774
1401.74 0.821894
1401.76 0.819134
1401.77 0.816171
1401.79 0.813066
1401.79 0.811734
1401.80 0.811049
1401.80 0.809401
1401.81 0.807933
1401.82 0.804575
1401.84 0.800399
1401.89 0.781968
1401.95 0.759172
1402.02 0.724447
1402.09 0.684055
1402.16 0.639165
1402.23 0.591124
1402.37 0.491268
1402.45 0.442147
1402.52 0.395754
1402.58 0.353443
1402.65 0.314982
1402.72 0.280082
1402.78 0.248914
1402.85 0.221105
1402.92 0.197346
1402.99 0.176971
1403.05 0.159679
1403.12 0.144931
1403.19 0.132801
1403.32 0.114300
1403.46 0.101352
1403.59 0.0921824
1403.76 0.0839450
1403.92 0.0776851
1404.25 0.0680726
1404.58 0.0605382
1404.91 0.0543829
1405.17 0.0501115
1405.44 0.0464081
1405.98 0.0403639
1406.52 0.0357108
1407.06 0.0322617
1407.35 0.0312824
1407.50 0.0315861
1407.65 0.0331534
1407.73 0.0347583
1407.80 0.0371790
1407.88 0.0406857
1407.95 0.0455314
1408.03 0.0522311
1408.10 0.0610335
1408.18 0.0726479
1408.25 0.0872401
1408.35 0.114155
1408.46 0.148884
1408.56 0.192572
1408.67 0.244033
1408.77 0.302818
1408.88 0.365202
1408.98 0.428622
1409.09 0.487340
1409.15 0.517472
1409.20 0.543343
1409.26 0.565026
1409.32 0.581129
1409.41 0.594064
1409.44 0.595876
1409.46 0.596058
1409.46 0.596009
1409.46 0.595960
1409.47 0.595784
1409.48 0.595565
1409.49 0.594933
1409.52 0.592692
1409.54 0.589421
1409.61 0.573816
1409.69 0.550214
1409.76 0.519546
1409.84 0.479389
1409.91 0.434993
1410.07 0.339554
1410.15 0.292290
1410.23 0.248197
1410.31 0.207768
1410.38 0.171733
1410.46 0.140103
1410.54 0.113753
1410.62 0.0920850
1410.70 0.0747655
1410.78 0.0612186
1410.85 0.0513248
1410.93 0.0444541
1411.01 0.0402337
1411.06 0.0388053
1411.11 0.0382587
1411.16 0.0385209
1411.20 0.0395707
1411.30 0.0440684
1411.40 0.0516940
1411.48 0.0611756
1411.57 0.0731411
1411.65 0.0878814
1411.73 0.104934
1411.82 0.124416
1411.90 0.145382
1412.07 0.189471
1412.16 0.210929
1412.24 0.230118
1412.32 0.246212
1412.41 0.258243
1412.50 0.266057
1412.54 0.267264
1412.57 0.267428
1412.59 0.267074
1412.64 0.265069
1412.71 0.259612
1412.77 0.251351
1412.89 0.229682
1413.01 0.202161
1413.21 0.148505
1413.31 0.122669
1413.41 0.0994933
1413.52 0.0792830
1413.62 0.0627517
1413.72 0.0495237
1413.82 0.0395495
1413.92 0.0321648
1414.02 0.0269551
1414.13 0.0234091
1414.23 0.0210959
1414.33 0.0196077
1414.43 0.0187006
1414.63 0.0178518
1415.00 0.0176075
1415.36 0.0178309
1415.72 0.0183929
1415.91 0.0190243
1416.09 0.0203745
1416.18 0.0216044
1416.27 0.0234742
1416.36 0.0262948
1416.45 0.0304894
1416.54 0.0366095
1416.63 0.0453416
1416.73 0.0574958
1416.82 0.0739700
1416.91 0.0956826
1417.00 0.123474
1417.09 0.157979
1417.18 0.199484
1417.27 0.247788
1417.36 0.302096
1417.45 0.360970
1417.54 0.422371
1417.63 0.480460
1417.72 0.535618
1417.76 0.561952
1417.85 0.612726
1417.94 0.655098
1418.02 0.684634
1418.05 0.694352
1418.07 0.698579
1418.07 0.699337
1418.08 0.702021
1418.09 0.702258
1418.09 0.702961
1418.09 0.703653
1418.10 0.705664
1418.11 0.707369
1418.13 0.710742
1418.16 0.717068
1418.20 0.721792
1418.27 0.726426
1418.33 0.727443
1418.46 0.721528
1418.49 0.718681
1418.62 0.704580
1418.76 0.688226
1418.89 0.669560
1419.03 0.645460
1419.12 0.623146
1419.16 0.613354
1419.18 0.607671
1419.18 0.605821
1419.19 0.604886
1419.19 0.602678
1419.20 0.600756
1419.21 0.596499
1419.24 0.585829
1419.27 0.574802
1419.36 0.539869
1419.44 0.499882
1419.49 0.473836
1419.58 0.425668
1419.67 0.375567
1419.76 0.325423
1419.85 0.277584
1419.94 0.232514
1420.03 0.191955
1420.12 0.156645
1420.20 0.127185
1420.27 0.107576
1420.34 0.0911738
1420.41 0.0777166
1420.48 0.0668895
1420.55 0.0583511
1420.62 0.0517574
1420.69 0.0467793
1420.76 0.0431598
1420.83 0.0405309
1420.90 0.0387259
1421.04 0.0368734
1421.18 0.0364763
1421.32 0.0368862
1421.60 0.0388632
1421.88 0.0416134
1422.16 0.0449338
1422.44 0.0488694
1422.74 0.0540227
1423.05 0.0602918
1423.35 0.0682150
1423.50 0.0731542
1423.66 0.0792691
1423.80 0.0866809
1423.94 0.0970564
1424.08 0.112449
1424.15 0.122961
1424.21 0.135791
1424.28 0.151884
1424.35 0.171715
1424.42 0.195963
1424.49 0.224862
1424.56 0.259898
1424.63 0.301260
1424.70 0.349368
1424.77 0.403593
1424.86 0.486237
1424.96 0.579677
1425.05 0.681731
1425.14 0.789090
1425.23 0.897486
1425.32 1.00206
1425.42 1.09791
1425.46 1.14118
1425.51 1.18077
1425.57 1.22636
1425.63 1.26484
1425.64 1.27224
1425.68 1.29009
1425.69 1.29868
1425.70 1.30051
1425.71 1.30715
1425.74 1.31701
1425.80 1.34076
1425.86 1.35643
1425.91 1.37163
1425.96 1.38873
1426.02 1.41063
1426.06 1.43556
1426.08 1.45137
1426.11 1.46887
1426.13 1.49001
1426.15 1.51332
1426.17 1.54004
1426.20 1.57053
1426.22 1.60691
1426.24 1.64646
1426.26 1.69325
1426.29 1.74372
1426.31 1.80299
1426.33 1.86644
1426.35 1.93703
1426.37 2.01530
1426.40 2.10598
1426.42 2.20177
1426.44 2.31204
1426.46 2.42786
1426.49 2.56044
1426.51 2.69891
1426.53 2.84945
1426.55 3.01272
1426.58 3.19773
1426.60 3.38910
1426.62 3.59522
1426.64 3.81675
1426.67 4.06555
1426.69 4.32063
1426.71 4.59307
1426.73 4.88346
1426.76 5.23599
1426.78 5.59766
1426.81 5.99932
1426.83 6.40944
1426.85 6.86274
1426.88 7.32341
1426.90 7.83018
1426.93 8.34275
1426.95 8.90396
1426.98 9.46888
1427.00 10.0845
1427.03 10.7011
1427.05 11.3698
1427.07 12.0364
1427.10 12.7556
1427.12 13.4689
1427.17 14.8310
1427.21 16.2563
1427.23 16.8888
1427.26 17.8711
1427.30 19.2184
1427.34 20.5515
1427.47 25.3243
1427.52 26.9061
1427.57 28.3830
1427.60 29.5630
1427.64 30.6352
1427.69 31.8375
1427.74 32.8623
1427.78 33.7356
1427.83 34.4171
1427.87 34.8780
1427.92 35.1536
1427.96 35.2109
1427.97 35.2068
1427.99 35.1424
1428.02 35.0067
1428.06 34.6952
1428.10 34.2051
1428.13 33.6993
1428.17 33.0992
1428.20 32.3211
1428.24 31.4652
1428.28 30.3835
1428.32 29.2317
1428.36 28.0939
1428.39 26.8985
1428.47 24.4168
1428.54 21.8108
1428.61 19.2357
1428.67 17.3723
1428.72 15.6055
1428.77 13.9205
1428.83 12.3331
1428.86 11.2892
1428.90 10.3016
1428.94 9.37200
1428.97 8.52438
1429.01 7.71188
1429.03 7.31767
1429.05 6.95847
1429.07 6.59424
1429.08 6.26314
1429.10 5.94542
1429.12 5.64088
1429.14 5.28618
1429.16 4.95031
1429.19 4.63275
1429.21 4.34620
1429.23 4.06279
1429.25 3.79598
1429.27 3.54514
1429.29 3.32001
1429.32 3.09854
1429.34 2.89114
1429.36 2.69715
1429.38 2.52390
1429.40 2.35427
1429.42 2.20312
1429.45 2.05544
1429.47 1.92412
1429.50 1.71405
1429.54 1.52889
1429.58 1.36606
1429.61 1.22681
1429.65 1.10123
1429.69 0.991401
1429.73 0.895471
1429.76 0.813864
1429.80 0.740555
1429.84 0.676602
1429.87 0.620788
1429.91 0.573266
1429.95 0.530468
1429.98 0.493918
1430.05 0.432513
1430.13 0.383885
1430.20 0.345886
1430.28 0.314880
1430.35 0.289847
1430.42 0.268730
1430.50 0.251131
1430.57 0.235853
1430.64 0.222800
1430.78 0.201975
1430.92 0.185650
1431.06 0.172622
1431.20 0.162235
1431.34 0.154065
1431.48 0.147826
1431.62 0.143346
1431.76 0.140545
1431.98 0.139561
1432.11 0.141217
1432.24 0.145048
1432.38 0.151962
1432.51 0.163565
1432.58 0.172178
1432.65 0.183509
1432.71 0.198535
1432.78 0.218260
1432.85 0.245093
1432.91 0.281241
1432.98 0.329962
1433.01 0.359835
1433.05 0.394378
1433.08 0.439513
1433.12 0.492468
1433.16 0.554467
1433.19 0.624776
1433.23 0.708789
1433.27 0.806378
1433.30 0.919387
1433.34 1.04604
1433.38 1.19550
1433.41 1.36678
1433.45 1.56232
1433.49 1.77832
1433.52 2.02934
1433.56 2.30439
1433.58 2.46268
1433.60 2.62143
1433.61 2.78905
1433.63 2.96587
1433.66 3.22726
1433.68 3.50774
1433.71 3.80808
1433.73 4.12897
1433.76 4.47109
1433.78 4.83502
1433.81 5.22128
1433.83 5.63031
1433.86 6.06245
1433.88 6.51792
1433.91 6.99684
1433.93 7.49919
1433.96 8.02483
1433.98 8.57346
1434.01 9.14461
1434.03 9.73768
1434.07 10.6539
1434.11 11.6131
1434.14 12.6111
1434.18 13.6146
1434.22 14.6736
1434.25 15.7540
1434.33 17.9182
1434.43 20.8479
1434.48 22.2443
1434.53 23.5616
1434.59 25.0029
1434.62 25.6543
1434.65 26.2531
1434.67 26.6209
1434.69 26.9783
1434.73 27.5731
1434.77 28.0483
1434.80 28.3457
1434.82 28.4948
1434.84 28.5869
1434.86 28.6520
1434.88 28.6935
1434.89 28.7005
1434.90 28.7001
1434.91 28.6896
1434.92 28.6647
1434.94 28.6069
1434.96 28.4818
1435.00 28.2379
1435.03 27.9183
1435.08 27.2920
1435.11 26.7651
1435.14 26.1848
1435.18 25.4568
1435.21 24.6802
1435.28 23.1626
1435.34 21.5041
1435.40 19.6668
1435.47 17.7826
1435.57 14.7398
1435.63 13.2823
1435.68 11.8931
1435.71 11.0692
1435.75 10.2804
1435.78 9.52870
1435.81 8.83693
1435.84 8.16291
1435.88 7.54808
1435.91 6.95419
1435.94 6.41701
1435.97 5.99299
1435.99 5.60946
1436.02 5.23628
1436.05 4.90040
1436.07 4.57512
1436.10 4.28367
1436.13 4.00264
1436.15 3.75184
1436.18 3.51089
1436.21 3.29659
1436.23 3.09133
1436.26 2.90922
1436.29 2.73516
1436.31 2.58097
1436.34 2.43371
1436.36 2.30330
1436.38 2.21907
1436.39 2.19650
1436.39 2.16988
1436.41 2.09710
1436.43 2.03199
1436.44 1.96620
1436.45 1.95121
1436.45 1.93639
1436.46 1.90011
1436.46 1.89654
1436.46 1.88944
1436.47 1.88590
1436.47 1.87885
1436.47 1.87535
1436.47 1.86489
1436.47 1.85797
1436.48 1.85109
1436.48 1.84084
1436.49 1.81395
1436.51 1.74621
1436.52 1.70020
1436.57 1.56746
1436.62 1.45184
1436.66 1.34549
1436.71 1.25065
1436.76 1.16134
1436.80 1.07819
1436.85 1.00009
1436.90 0.927749
1436.94 0.857481
1436.99 0.790555
1437.08 0.667368
1437.13 0.609726
1437.18 0.555243
1437.22 0.503993
1437.27 0.457034
1437.32 0.412377
1437.36 0.371948
1437.41 0.333980
1437.46 0.300046
1437.51 0.261683
1437.57 0.228580
1437.63 0.199756
1437.68 0.174882
1437.74 0.153601
1437.80 0.135537
1437.86 0.120312
1437.91 0.107558
1438.03 0.0881006
1438.14 0.0747220
1438.25 0.0655004
1438.37 0.0590187
1438.55 0.0522039
1438.72 0.0475839
1439.07 0.0413268
1439.43 0.0375121
1439.60 0.0369514
1439.69 0.0373632
1439.78 0.0385530
1439.86 0.0407381
1439.94 0.0444350
1440.03 0.0502972
1440.11 0.0592000
1440.19 0.0722771
1440.28 0.0909448
1440.36 0.116904
1440.44 0.151616
1440.50 0.182727
1440.56 0.219412
1440.61 0.262845
1440.67 0.313657
1440.73 0.372389
1440.78 0.439444
1440.84 0.515046
1440.90 0.599190
1440.96 0.691607
1441.01 0.791724
1441.07 0.898644
1441.13 1.01113
1441.35 1.48081
1441.42 1.60702
1441.48 1.72300
1441.55 1.82505
1441.58 1.87043
1441.61 1.90977
1441.66 1.95855
1441.71 1.99516
1441.75 2.01708
1441.77 2.02464
1441.77 2.02498
1441.77 2.02628
1441.77 2.02720
1441.78 2.02887
1441.78 2.02939
1441.79 2.03078
1441.79 2.03179
1441.81 2.03393
1441.84 2.03427
1441.88 2.02561
1441.92 2.00634
1441.97 1.97185
1442.02 1.92582
1442.07 1.86071
1442.12 1.79070
1442.15 1.74819
1442.15 1.74657
1442.16 1.74004
1442.16 1.73511
1442.16 1.72516
1442.18 1.70491
1442.22 1.63072
1442.27 1.52703
1442.33 1.41804
1442.38 1.30804
1442.50 1.06699
1442.56 0.950643
1442.62 0.839647
1442.68 0.735504
1442.74 0.639363
1442.80 0.552032
1442.85 0.474006
1442.91 0.405505
1442.97 0.346520
1443.03 0.296859
1443.09 0.256198
1443.15 0.224120
1443.21 0.200156
1443.27 0.183808
1443.33 0.174578
1443.40 0.172273
1443.47 0.179194
1443.55 0.194435
1443.62 0.216708
1443.69 0.245644
1443.76 0.279375
1443.84 0.317604
1443.91 0.357917
1444.05 0.440753
1444.13 0.479910
1444.20 0.514617
1444.27 0.544239
1444.34 0.566592
1444.39 0.576797
1444.43 0.583459
1444.48 0.586634
1444.50 0.587031
1444.50 0.587025
1444.51 0.586968
1444.51 0.586916
1444.52 0.586734
1444.52 0.586510
1444.53 0.585878
1444.56 0.583659
1444.59 0.580442
1444.65 0.568503
1444.71 0.550935
1444.80 0.512079
1444.90 0.463586
1445.00 0.408032
1445.09 0.350220
1445.18 0.295883
1445.27 0.244980
1445.36 0.198149
1445.45 0.157526
1445.54 0.122715
1445.63 0.0944669
1445.72 0.0719627
1445.81 0.0545485
1445.86 0.0473629
1445.91 0.0413178
1445.95 0.0361445
1446.00 0.0317450
1446.04 0.0279506
1446.09 0.0248377
1446.18 0.0200734
1446.27 0.0167794
1446.36 0.0145870
1446.45 0.0131226
1446.54 0.0121458
1446.72 0.0110307
1446.90 0.0104637
1447.26 0.00985643
1447.98 0.00921349
1448.37 0.00920693
1448.56 0.00958400
1448.66 0.0100346
1448.75 0.0108083
1448.82 0.0115488
1448.88 0.0125371
1448.94 0.0138595
1449.00 0.0156083
1449.06 0.0179380
1449.12 0.0209052
1449.18 0.0246948
1449.24 0.0294777
1449.30 0.0355529
1449.36 0.0429256
1449.42 0.0518941
1449.48 0.0626663
1449.54 0.0756693
1449.60 0.0906513
1449.66 0.107942
1449.72 0.127621
1449.80 0.159593
1449.89 0.195649
1449.97 0.235503
1450.06 0.278106
1450.22 0.365922
1450.31 0.406758
1450.39 0.442920
1450.48 0.474182
1450.57 0.495626
1450.65 0.504878
1450.68 0.506296
1450.69 0.506432
1450.70 0.506400
1450.70 0.506364
1450.71 0.506227
1450.72 0.506016
1450.73 0.505429
1450.76 0.503111
1450.79 0.499466
1450.86 0.486463
1450.93 0.467344
1450.98 0.447924
1451.04 0.425496
1451.15 0.373857
1451.37 0.259847
1451.44 0.223454
1451.51 0.190290
1451.58 0.159915
1451.65 0.132700
1451.72 0.108822
1451.79 0.0882865
1451.86 0.0709641
1451.94 0.0566215
1452.01 0.0449587
1452.08 0.0356391
1452.15 0.0283168
1452.22 0.0226567
1452.29 0.0183492
1452.36 0.0151191
1452.43 0.0127300
1452.50 0.0109846
1452.57 0.00973806
1452.64 0.00882939
1452.72 0.00818130
1452.86 0.00738921
1453.00 0.00697462
1453.14 0.00673900
1453.71 0.00631047
1454.84 0.00592690
1455.98 0.00577033
1456.56 0.00576800
1457.30 0.00587355
1457.66 0.00600824
1458.03 0.00635052
1458.21 0.00679669
1458.30 0.00718523
1458.40 0.00774561
1458.49 0.00856399
1458.58 0.00971534
1458.67 0.0113394
1458.76 0.0135306
1458.85 0.0164778
1458.94 0.0202538
1459.04 0.0250606
1459.13 0.0308716
1459.22 0.0378315
1459.31 0.0457263
1459.49 0.0639409
1459.71 0.0872042
1459.93 0.108408
1460.03 0.117383
1460.07 0.121268
1460.09 0.123503
1460.12 0.126052
1460.16 0.131241
1460.27 0.147901
1460.34 0.162860
1460.41 0.182636
1460.48 0.209051
1460.55 0.243923
1460.61 0.277124
1460.66 0.317117
1460.71 0.364720
1460.76 0.419556
1460.82 0.484385
1460.87 0.558761
1460.92 0.643029
1460.98 0.735440
1461.03 0.839413
1461.08 0.952831
1461.13 1.07494
1461.19 1.20212
1461.24 1.33785
1461.29 1.47797
1461.40 1.76004
1461.48 1.96402
1461.51 2.06116
1461.55 2.15129
1461.59 2.23806
1461.63 2.31603
1461.67 2.38831
1461.71 2.45032
1461.74 2.49288
1461.77 2.52942
1461.80 2.55967
1461.83 2.58268
1461.87 2.60718
1461.89 2.61189
1461.90 2.61246
1461.91 2.61342
1461.92 2.61349
1461.93 2.61304
1461.94 2.61166
1461.96 2.60641
1461.99 2.59357
1462.01 2.57510
1462.05 2.54075
1462.09 2.49740
1462.13 2.44326
1462.16 2.38182
1462.21 2.28640
1462.26 2.18083
1462.31 2.06537
1462.36 1.94215
1462.46 1.68117
1462.56 1.41473
