energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
8900.353,0.00283933617,0,0.00612323203,0.0027370589,0,0,0.284079017,7.35481004e-07,0.000237228125,5.47699653e-10,3.2284146e-06,1.83712289e-12,0.0243081104,7.8379563e-08,9.15127611e-06,9.86391723e-10,4.00259855e-05,1.27473325e-11,0.00266035868,4.73074421e-07,0.000204710439,1.66067315e-08,0.000120375887,9.64464384e-09,0.0561927219,0,4.40879532e-05,0.0365600545,0,1.28311391e-05,0.000816690847,0,1.10502718e-06,8.24861636e-07,0,2.36046573e-07,1.09886802e-08,1.22794074e-14,0,1.13158813e-09,2.4606789e-09,1.80521427e-06,0,0,1.92122389e-07,2.61035573e-12
8920.184,0.00283926517,0,0.00611667332,0.00273705812,0,0,0.284069592,7.3483383e-07,0.000237224786,5.47516111e-10,3.22841201e-06,1.83609323e-12,0.0243078272,7.84726461e-08,9.15127429e-06,9.8536484e-10,4.00255879e-05,1.27543398e-11,0.00266000684,4.72553308e-07,0.000204708101,1.65956692e-08,0.000120372099,9.63511334e-09,0.055045746,0,4.2897676e-05,0.0365175188,0,1.28150751e-05,0.000808846411,0,1.09237703e-06,6.17748804e-07,0,2.41691509e-07,1.0989261e-08,1.23677371e-14,0,1.12612127e-09,2.47770222e-09,1.47021071e-06,0,0,4.24748489e-08,2.6171498e-12
8941.088,0.00283919032,0,0.00610975974,0.0027370573,0,0,0.284059656,7.3415164e-07,0.000237221266,5.47322639e-10,3.22840928e-06,1.83500787e-12,0.0243075288,7.85707656e-08,9.15127237e-06,9.84282395e-10,4.00251689e-05,1.27617262e-11,0.00265963597,4.72004e-07,0.000204705635,1.65840083e-08,0.000120368105,9.62506717e-09,0.0538438972,0,4.16517894e-05,0.0364726816,0,1.2798142e-05,0.000800577535,0,1.07904241e-06,4.27656024e-07,0,2.47881919e-07,1.09898754e-08,1.24608518e-14,0,1.12035853e-09,2.40766101e-09,1.23419627e-06,0,0,1.70050423e-08,2.62431997e-12
8958.276,0.00283912878,0,0.00610407515,0.00273705663,0,0,0.284051487,7.33590719e-07,0.000237218372,5.47163559e-10,3.22840703e-06,1.83411544e-12,0.0243072834,7.86514429e-08,9.15127078e-06,9.83392371e-10,4.00248243e-05,1.27677996e-11,0.00265933102,4.71552339e-07,0.000204703608,1.65744204e-08,0.000120364822,9.61680686e-09,0.052923096,0,4.07098424e-05,0.0364358149,0,1.27842189e-05,0.000794214101,0,1.06955648e-06,2.94538282e-07,0,2.53163787e-07,1.09903805e-08,1.2537414e-14,0,1.11562019e-09,2.35007067e-09,1.35885882e-06,0,0,1.5265768e-07,2.63022497e-12
8975.615,0.0028390667,0,0.00609834062,0.00273705595,0,0,0.284043245,7.3302487e-07,0.000237215453,5.47003082e-10,3.22840477e-06,1.83321517e-12,0.0243070358,7.8732829e-08,9.15126919e-06,9.82494528e-10,4.00244767e-05,1.27739263e-11,0.00265902339,4.7109671e-07,0.000204701564,1.65647482e-08,0.000120361509,9.60847399e-09,0.0519942053,0,3.97596202e-05,0.0363986243,0,1.27701736e-05,0.00078780012,0,1.06000539e-06,1.8381004e-07,0,2.58681553e-07,1.09908901e-08,1.26146488e-14,0,1.11084023e-09,2.2919744e-09,1.76449974e-06,0,0,2.87809404e-08,2.6361952e-12
9001.302,0.00283897473,0,0.00608984516,0.00273705494,0,0,0.284031036,7.32186589e-07,0.000237211128,5.46765342e-10,3.22840141e-06,1.83188934e-12,0.024306669,7.88533991e-08,9.15126683e-06,9.8116441e-10,4.00239617e-05,1.27830028e-11,0.00265856766,4.70421716e-07,0.000204698534,1.65504192e-08,0.000120356602,9.59612918e-09,0.0506733306,0,3.84192058e-05,0.036343528,0,1.2749366e-05,0.000778298076,0,1.04585585e-06,6.56961309e-08,0,2.67215474e-07,1.0991645e-08,1.27290688e-14,0,1.10375892e-09,2.21856014e-09,1.46908241e-06,0,0,6.23945358e-08,2.64505781e-12
9020.507,0.00283890597,0,0.00608349349,0.00273705418,0,0,0.284021908,7.31559845e-07,0.000237207894,5.46587594e-10,3.22839893e-06,1.83100829e-12,0.0243063948,7.89435438e-08,9.15126506e-06,9.80169942e-10,4.00235767e-05,1.27897889e-11,0.00265822659,4.69961305e-07,0.000204696269,1.65397061e-08,0.000120352933,9.58689952e-09,0.0497163078,0,3.74542419e-05,0.0363024572,0,1.27340215e-05,0.00077119383,0,1.03527688e-06,1.66582861e-08,0,2.73895031e-07,1.09922094e-08,1.28146147e-14,0,1.09846456e-09,2.37471943e-09,2.63019554e-06,0,0,2.73668246e-07,2.65166383e-12
9037.824,0.00283884397,0,0.00607776624,0.0027370535,0,0,0.284013677,7.30994714e-07,0.000237204979,5.4642732e-10,3.22839668e-06,1.83021386e-12,0.0243061476,7.90248266e-08,9.15126347e-06,9.79273238e-10,4.00232296e-05,1.27959078e-11,0.00265791881,4.69577827e-07,0.000204694227,1.65300462e-08,0.000120349625,9.57857722e-09,0.0488679135,0,3.66019084e-05,0.0362662072,0,1.27215469e-05,0.000765118663,0,1.02780999e-06,4.32300865e-09,0,2.80153915e-07,1.09927183e-08,1.28917508e-14,0,1.09369067e-09,2.51552705e-09,1.71014462e-06,0,0,2.26061143e-07,2.65769547e-12
9056.582,0.00283877681,0,0.0060715624,0.00273705277,0,0,0.284004762,7.30382557e-07,0.00023720182,5.4625371e-10,3.22839425e-06,1.82935332e-12,0.0243058798,7.91128732e-08,9.15126174e-06,9.78301917e-10,4.00228535e-05,1.2802536e-11,0.00265758541,4.69162437e-07,0.000204692015,1.65195825e-08,0.000120346041,9.56956239e-09,0.0479987545,0,3.57395183e-05,0.0362269407,0,1.27080343e-05,0.000758546345,0,1.01977429e-06,2.74799981e-08,0,2.87197783e-07,1.09932696e-08,1.29753057e-14,0,1.08851953e-09,2.6680517e-09,3.50950891e-06,0,0,2.14874273e-07,2.66414543e-12
9074.672,0.00283871204,0,0.0060655795,0.00273705206,0,0,0.283996164,7.297922e-07,0.000237198774,5.46086282e-10,3.22839191e-06,1.82852343e-12,0.0243056215,7.91977844e-08,9.15126008e-06,9.77365186e-10,4.00224909e-05,1.28089281e-11,0.00265726389,4.68761841e-07,0.000204689882,1.65094914e-08,0.000120342585,9.56086859e-09,0.0471614145,0,3.49089134e-05,0.0361890726,0,1.2695003e-05,0.000752350282,0,1.0142205e-06,8.87759826e-08,0,2.94265645e-07,1.09938012e-08,1.3055885e-14,0,1.08353254e-09,2.81514472e-09,1.98219654e-06,0,0,2.95932482e-07,2.67057363e-12
9092.846,0.00283864697,0,0.00605956881,0.00273705134,0,0,0.283987526,7.29199102e-07,0.000237195714,5.45918076e-10,3.22838955e-06,1.82768968e-12,0.024305362,7.92830898e-08,9.1512584e-06,9.76424105e-10,4.00221265e-05,1.28153498e-11,0.00265694087,4.68359384e-07,0.000204687739,1.64993534e-08,0.000120339113,9.55213442e-09,0.0463711512,0,3.41375959e-05,0.0361510287,0,1.26819111e-05,0.000746167647,0,1.00929252e-06,1.91094697e-07,0,3.01647477e-07,1.09943352e-08,1.31368385e-14,0,1.0785224e-09,2.96292077e-09,1.91938305e-06,0,0,1.88161974e-07,2.67693404e-12
9114.862,0.00283856815,0,0.00605228746,0.00273705048,0,0,0.283977061,7.28480622e-07,0.000237192008,5.45714312e-10,3.2283867e-06,1.82667968e-12,0.0243050476,7.93864288e-08,9.15125638e-06,9.75284078e-10,4.00216852e-05,1.28231292e-11,0.00265654957,4.67871848e-07,0.000204685142,1.64870722e-08,0.000120334907,9.54155384e-09,0.0454138256,0,3.3203221e-05,0.0361049422,0,1.26660515e-05,0.000738817618,0,1.00889661e-06,3.74768323e-07,0,3.10992379e-07,1.09949822e-08,1.32349056e-14,0,1.07245311e-09,3.1419368e-09,1.41244e-06,0,0,4.46943518e-08,2.68477581e-12
9138.623,0.00283848308,0,0.00604442898,0.00273704955,0,0,0.283965768,7.27705195e-07,0.000237188007,5.45494397e-10,3.22838362e-06,1.82558962e-12,0.0243047084,7.94979586e-08,9.15125419e-06,9.74053693e-10,4.00212088e-05,1.28315251e-11,0.00265612725,4.67345669e-07,0.00020468234,1.64738177e-08,0.000120330368,9.53013464e-09,0.044441116,0,3.2272123e-05,0.0360552029,0,1.2648935e-05,0.000731063818,0,1.02494682e-06,6.53006471e-07,0,3.21603808e-07,1.09956806e-08,1.33407455e-14,0,1.0659028e-09,3.29227941e-09,1.20990737e-06,0,0,4.15591141e-08,2.69329302e-12
9154.784,0.00283842521,0,0.00603908405,0.00273704891,0,0,0.283958087,7.2717779e-07,0.000237185286,5.45344823e-10,3.22838153e-06,1.82484822e-12,0.0243044776,7.95738154e-08,9.15125271e-06,9.73216848e-10,4.00208848e-05,1.28372356e-11,0.00265584001,4.6698779e-07,0.000204680434,1.64648026e-08,0.00012032728,9.52236789e-09,0.0437798962,0,3.16393074e-05,0.0360213728,0,1.26372932e-05,0.000725869389,0,1.06025243e-06,8.94100424e-07,0,3.29153822e-07,1.09961561e-08,1.34127322e-14,0,1.06144776e-09,3.26707469e-09,1.79392622e-06,0,0,3.31156749e-07,2.69920442e-12
9169.506,0.0028383725,0,0.00603421504,0.00273704834,0,0,0.283951089,7.26697345e-07,0.000237182807,5.45208567e-10,3.22837962e-06,1.82417284e-12,0.0243042674,7.96429177e-08,9.15125135e-06,9.72454518e-10,4.00205897e-05,1.28424376e-11,0.00265557835,4.66661776e-07,0.000204678698,1.64565902e-08,0.000120324468,9.51529271e-09,0.0432101885,0,3.11072241e-05,0.035990555,0,1.2626688e-05,0.000721200763,0,1.15222172e-06,1.15178377e-06,0,3.3627049e-07,1.09965892e-08,1.34783091e-14,0,1.0573894e-09,3.24411423e-09,6.56041754e-06,0,0,1.30565612e-07,2.70431701e-12
9188.227,0.00283830547,0,0.00602802345,0.0027370476,0,0,0.283942191,7.26086396e-07,0.000237179655,5.45035299e-10,3.2283772e-06,1.823314e-12,0.0243040002,7.97307907e-08,9.15124963e-06,9.71485112e-10,4.00202144e-05,1.28490526e-11,0.00265524561,4.66247206e-07,0.00020467649,1.64461471e-08,0.000120320891,9.50629566e-09,0.042488727,0,3.04346867e-05,0.035951366,0,1.26132021e-05,0.00071537583,0,2.17258829e-06,1.53843286e-06,0,3.4568471e-07,1.099714e-08,1.35616989e-14,0,1.05222865e-09,3.21491693e-09,1.80066144e-06,0,0,2.11172649e-07,2.71177811e-12
9203.523,0.00283825071,0,0.0060229646,0.002737047,0,0,0.283934921,7.25587219e-07,0.000237177079,5.4489373e-10,3.22837522e-06,1.82261228e-12,0.0243037818,7.98025873e-08,9.15124822e-06,9.70693059e-10,4.00199077e-05,1.28544575e-11,0.00265497375,4.65908482e-07,0.000204674686,1.64376146e-08,0.000120317969,9.49894462e-09,0.041915069,0,2.99095026e-05,0.0359193466,0,1.26021834e-05,0.00071952194,0,0.000147136263,1.90629611e-06,0,3.53691156e-07,1.099759e-08,1.36298326e-14,0,1.04801205e-09,3.19106126e-09,1.52027012e-06,0,0,2.39133619e-08,2.71779568e-12
9215.861,0.00283820653,0,0.00601888405,0.00273704652,0,0,0.283929057,7.25184576e-07,0.000237175002,5.44779538e-10,3.22837362e-06,1.82204626e-12,0.0243036056,7.98604996e-08,9.15124709e-06,9.70054176e-10,4.00196604e-05,1.28588171e-11,0.00265475446,4.65635261e-07,0.000204673231,1.64307321e-08,0.000120315612,9.49301515e-09,0.0414672928,0,2.95088611e-05,0.0358935193,0,1.25932955e-05,0.000709718987,0,4.42253024e-05,2.23958314e-06,0,3.6036715e-07,1.0997953e-08,1.36847903e-14,0,1.04461088e-09,3.17181889e-09,2.47516043e-06,0,0,1.50684809e-07,2.72257812e-12
9229.246,0.00283815861,0,0.00601445723,0.00273704599,0,0,0.283922695,7.24747764e-07,0.000237172748,5.44655656e-10,3.22837189e-06,1.82143222e-12,0.0243034145,7.99233263e-08,9.15124585e-06,9.69361078e-10,4.00193921e-05,1.28635467e-11,0.00265451656,4.65338855e-07,0.000204671653,1.64232656e-08,0.000120313055,9.4865825e-09,0.0409815184,0,2.90742213e-05,0.0358655002,0,1.25836535e-05,0.000702955033,0,1.61048832e-06,2.63898877e-06,0,3.67831928e-07,1.09983468e-08,1.37444117e-14,0,1.04092109e-09,3.15094362e-09,1.70992331e-06,0,0,4.27263868e-08,2.7286181e-12
9247.794,0.0028380922,0,0.00600832285,0.00273704526,0,0,0.283913879,7.2414246e-07,0.000237169625,5.44483989e-10,3.22836948e-06,1.82058131e-12,0.0243031497,8.00103872e-08,9.15124415e-06,9.6840063e-10,4.00190202e-05,1.28701006e-11,0.00265418689,4.64928117e-07,0.000204669465,1.6412919e-08,0.000120309512,9.4776686e-09,0.0403312225,0,2.85170181e-05,0.0358266734,0,1.25702921e-05,0.000697372266,0,1.09210017e-06,3.26384782e-06,0,3.78588393e-07,1.09988925e-08,1.38270309e-14,0,1.03580803e-09,3.12201613e-09,1.6460263e-06,0,0,1.24533005e-07,2.737395e-12
9274.784,0.00283799557,0,0.00599939645,0.0027370442,0,0,0.283901051,7.23261656e-07,0.000237165081,5.44234189e-10,3.22836599e-06,1.81934312e-12,0.0243027643,8.01370733e-08,9.15124167e-06,9.67003042e-10,4.00184792e-05,1.28796375e-11,0.00265370718,4.64330433e-07,0.000204666283,1.63978632e-08,0.000120304355,9.46469758e-09,0.039409832,0,2.77552969e-05,0.0357701748,0,1.25508495e-05,0.000689449182,0,9.60636176e-07,4.33604003e-06,0,3.95163075e-07,1.09996893e-08,1.39472463e-14,0,1.02836699e-09,3.17235981e-09,1.48227527e-06,0,0,4.96465395e-10,2.75355826e-12
9299.032,0.00283790875,0,0.0059913769,0.00273704325,0,0,0.283889526,7.22470336e-07,0.000237160998,5.44009767e-10,3.22836284e-06,1.81823072e-12,0.0243024181,8.0250889e-08,9.15123943e-06,9.65747438e-10,4.0017993e-05,1.28882055e-11,0.00265327621,4.6379347e-07,0.000204663423,1.63843369e-08,0.000120299723,9.45304434e-09,0.0386153661,0,2.7162543e-05,0.035719416,0,1.25333822e-05,0.000682506116,0,9.24139805e-07,5.47270787e-06,0,4.11012257e-07,1.10003959e-08,1.40552611e-14,0,1.02168238e-09,2.74383092e-09,1.41635065e-06,0,0,1.74096803e-08,2.7782157e-12
9321.208,0.00283782935,0,0.00598404263,0.00273704238,0,0,0.283878986,7.21746635e-07,0.000237157265,5.43804522e-10,3.22835997e-06,1.81721338e-12,0.0243021015,8.03549791e-08,9.15123739e-06,9.64599127e-10,4.00175485e-05,1.28960414e-11,0.00265288206,4.6330239e-07,0.000204660808,1.63719665e-08,0.000120295487,9.44238686e-09,0.0379105549,0,2.67093644e-05,0.0356729946,0,1.25174074e-05,0.000676241284,0,9.02230267e-07,6.68015532e-06,0,4.26413048e-07,1.10010486e-08,1.41540402e-14,0,1.01556912e-09,2.81640306e-09,1.38159613e-06,0,0,5.00433868e-09,2.84295829e-12
9339.004,0.00283776564,0,0.00597815696,0.00273704168,0,0,0.283870527,7.21165872e-07,0.000237154268,5.43639816e-10,3.22835767e-06,1.81639698e-12,0.0243018474,8.04385102e-08,9.15123576e-06,9.6367762e-10,4.00171917e-05,1.29023296e-11,0.00265256577,4.62908304e-07,0.000204658709,1.63620394e-08,0.000120292087,9.43383436e-09,0.0373621907,0,2.64417462e-05,0.0356357419,0,1.25045878e-05,0.000671317545,0,8.89781121e-07,7.77458501e-06,0,4.39434753e-07,1.10015723e-08,1.42333094e-14,0,1.01066329e-09,2.87464142e-09,1.36062035e-06,0,0,1.95051092e-08,1.98843798e-11
9358.228,0.00283769681,0,0.00597179901,0.00273704093,0,0,0.28386139,7.20538508e-07,0.000237151031,5.43461892e-10,3.22835518e-06,1.81551506e-12,0.0243015729,8.05287441e-08,9.15123399e-06,9.62682168e-10,4.00168063e-05,1.29091224e-11,0.00265222409,4.62482595e-07,0.000204656442,1.63513157e-08,0.000120288414,9.42459557e-09,0.0367867985,0,2.63147212e-05,0.0355962526,0,1.2491659e-05,0.000666041593,0,8.77557537e-07,9.09444585e-06,0,4.5421433e-07,1.10021381e-08,1.43189394e-14,0,1.00536381e-09,2.93755298e-09,1.2780076e-06,0,0,4.79463205e-08,1.05105239e-10
9376.512,0.00283763137,0,0.00596579939,0.00273704021,0,0,0.2838527,7.1994182e-07,0.000237147953,5.43292669e-10,3.22835281e-06,1.81467627e-12,0.0243013118,8.06145659e-08,9.15123231e-06,9.61735391e-10,4.00164398e-05,1.2915583e-11,0.00265189912,4.62077703e-07,0.000204654286,1.63411164e-08,0.000120284921,9.41580854e-09,0.036254039,0,2.6435743e-05,0.0355590534,0,1.24798011e-05,0.000661214051,0,8.6894723e-07,1.04930775e-05,0,4.69000839e-07,1.10026762e-08,1.44003823e-14,0,1.00032345e-09,2.99738835e-09,1.26868945e-06,0,0,8.20412191e-09,3.34925277e-12
9392.636,0.00283757387,0,0.00596097275,0.00273703958,0,0,0.283845036,7.19415622e-07,0.000237145238,5.43143436e-10,3.22835072e-06,1.81393656e-12,0.0243010816,8.0690249e-08,9.15123082e-06,9.60900462e-10,4.00161165e-05,1.29212804e-11,0.00265161254,4.61720643e-07,0.000204652384,1.6332122e-08,0.000120281841,9.40805958e-09,0.0357974442,0,2.69231692e-05,0.0355262487,0,1.24693441e-05,0.000656956815,0,8.6135411e-07,1.18473706e-05,0,4.8264613e-07,1.10031508e-08,1.44722039e-14,0,9.95878543e-10,3.050155e-09,1.43978131e-06,0,0,1.19797035e-09,2.89610069e-12
9414.371,0.00283749636,0,0.00595446648,0.00273703872,0,0,0.283834705,7.18706312e-07,0.000237141578,5.42942273e-10,3.2283479e-06,1.81293945e-12,0.0243007713,8.07922691e-08,9.15122882e-06,9.59774987e-10,4.00156808e-05,1.29289605e-11,0.00265122623,4.61239329e-07,0.000204649821,1.63199976e-08,0.000120277689,9.39761404e-09,0.0352036495,0,2.88564051e-05,0.0354820283,0,1.24552481e-05,0.000651218102,0,8.51118656e-07,1.38830826e-05,0,5.02074008e-07,1.10037905e-08,1.45690187e-14,0,9.89886849e-10,3.12128394e-09,1.19869428e-06,0,0,2.50194611e-07,2.82580234e-12
9429.777,0.00283744142,0,0.00594985477,0.00273703812,0,0,0.283827383,7.18203546e-07,0.000237138984,5.42799686e-10,3.22834591e-06,1.81223269e-12,0.0243005513,8.0864582e-08,9.15122741e-06,9.58977237e-10,4.0015372e-05,1.29344042e-11,0.00265095241,4.60898169e-07,0.000204648004,1.63114036e-08,0.000120274745,9.39021013e-09,0.0348044791,0,3.26222689e-05,0.0354506844,0,1.24452568e-05,0.000647150441,0,8.43863658e-07,1.54734985e-05,0,5.16559098e-07,1.10042439e-08,1.46376421e-14,0,9.85639873e-10,3.1717009e-09,1.73106795e-06,0,0,5.3769738e-09,2.81527415e-12
9450.863,0.00283736622,0,0.00594354277,0.00273703729,0,0,0.283817361,7.17515416e-07,0.000237135434,5.42604529e-10,3.22834318e-06,1.81126535e-12,0.0243002503,8.09635558e-08,9.15122547e-06,9.57885368e-10,4.00149492e-05,1.29418549e-11,0.00265057763,4.60431227e-07,0.000204645517,1.62996413e-08,0.000120270717,9.3800765e-09,0.0343448437,0,5.36922297e-05,0.0354077843,0,1.24315817e-05,0.000641797973,0,8.35182955e-07,1.7889864e-05,0,5.37524248e-07,1.10048644e-08,1.4731566e-14,0,9.79827069e-10,3.22786834e-09,1.20108506e-06,0,0,4.20719123e-09,2.81246237e-12
9465.542,0.00283731388,0,0.00593914868,0.00273703672,0,0,0.283810384,7.17036375e-07,0.000237132963,5.42468671e-10,3.22834127e-06,1.81059194e-12,0.0243000407,8.10324563e-08,9.15122411e-06,9.57125264e-10,4.0014655e-05,1.29470417e-11,0.00265031674,4.60106166e-07,0.000204643786,1.62914529e-08,0.000120267913,9.37302198e-09,0.0353925968,0,0.00037204399,0.0353779195,0,1.24220618e-05,0.000638141452,0,8.29544437e-07,1.97370317e-05,0,5.52892067e-07,1.10052956e-08,1.47969511e-14,0,9.75780355e-10,3.1799085e-09,1.62159784e-06,0,0,2.16330565e-07,2.81316852e-12
9473.512,0.00283728545,0,0.0059367629,0.0027370364,0,0,0.283806596,7.16776279e-07,0.000237131621,5.42394907e-10,3.22834024e-06,1.81022631e-12,0.0242999269,8.10698661e-08,9.15122338e-06,9.56712564e-10,4.00144952e-05,1.29498579e-11,0.00265017508,4.59929673e-07,0.000204642846,1.6287007e-08,0.00012026639,9.36919171e-09,0.0494066624,0,0.00356821521,0.0353617044,0,1.2416893e-05,0.000636156135,0,8.26482989e-07,2.07998617e-05,0,5.61513105e-07,1.10055297e-08,1.48324522e-14,0,9.73583182e-10,3.15386858e-09,6.41226167e-06,0,0,1.64408441e-07,2.81392839e-12
9487.602,0.00283723521,0,0.00593254513,0.00273703585,0,0,0.283799899,7.16316459e-07,0.000237129248,5.422645e-10,3.22833842e-06,1.80957992e-12,0.0242997257,8.11360019e-08,9.15122209e-06,9.55982959e-10,4.00142127e-05,1.29548366e-11,0.00264992465,4.59617655e-07,0.000204641185,1.62791472e-08,0.000120263698,9.36242026e-09,0.0455469762,0,0.00279360908,0.0353330379,0,1.24077551e-05,0.000632646333,0,8.21070718e-07,2.27909858e-05,0,5.77267593e-07,1.10059436e-08,1.48952137e-14,0,9.69698843e-10,3.10783315e-09,1.89417041e-06,0,0,1.36855806e-07,2.81796952e-12
9500.628,0.00283718875,0,0.00592864585,0.00273703534,0,0,0.283793708,7.15891363e-07,0.000237127055,5.4214394e-10,3.22833672e-06,1.80898246e-12,0.0242995397,8.11971436e-08,9.15122089e-06,9.55308451e-10,4.00139516e-05,1.29594393e-11,0.00264969313,4.59329199e-07,0.000204639649,1.62718809e-08,0.00012026121,9.35616014e-09,0.0332667424,0,9.84129747e-05,0.0353065362,0,1.23993072e-05,0.000629401573,0,8.16067153e-07,2.47704446e-05,0,5.92460526e-07,1.10062641e-08,1.49517878e-14,0,9.66299696e-10,3.06527404e-09,1.59115693e-06,0,0,9.67388744e-09,2.82115484e-12
9518.36,0.00283712552,0,0.00592333786,0.00273703464,0,0,0.28378528,7.15312689e-07,0.000237124069,5.41979826e-10,3.22833414e-06,1.80817222e-12,0.0242992866,8.12803743e-08,9.15121926e-06,9.54390257e-10,4.00135961e-05,1.29657049e-11,0.00264937797,4.5893653e-07,0.000204637558,1.62619895e-08,0.000120257822,9.34763839e-09,0.0325775888,0,3.81570345e-05,0.03527046,0,1.23878073e-05,0.000625002218,0,8.09313561e-07,2.76864807e-05,0,6.14132875e-07,1.10050305e-08,1.49898856e-14,0,9.66828802e-10,3.00733899e-09,1.40356332e-06,0,0,5.98350991e-08,2.82596864e-12
9536.704,0.0028370601,0,0.00591784667,0.00273703392,0,0,0.283776561,7.14714043e-07,0.000237120981,5.41810047e-10,3.22833148e-06,1.80733402e-12,0.0242990246,8.13664777e-08,9.15121757e-06,9.53440373e-10,4.00132284e-05,1.29721868e-11,0.00264905193,4.58530309e-07,0.000204635394,1.62517567e-08,0.000120254318,9.33882253e-09,0.0321026695,0,2.81036491e-05,0.0352331386,0,1.23759105e-05,0.000620666889,0,8.03031326e-07,3.09967647e-05,0,6.37848589e-07,1.10037532e-08,1.50292981e-14,0,9.67376186e-10,2.91698175e-09,1.83798085e-06,0,0,4.11479136e-08,2.83131077e-12
9559.878,0.00283697746,0,0.00591090965,0.00273703301,0,0,0.283765546,7.13957772e-07,0.000237117079,5.41595565e-10,3.22832811e-06,1.80627512e-12,0.0242986938,8.14752522e-08,9.15121544e-06,9.52240384e-10,4.00127638e-05,1.29803753e-11,0.00264864005,4.58017129e-07,0.000204632661,1.62388296e-08,0.000120249891,9.32768543e-09,0.0315531747,0,2.38075427e-05,0.0351859905,0,1.23608813e-05,0.000615190063,0,7.95094972e-07,3.56643092e-05,0,6.69915033e-07,1.10021358e-08,1.50790878e-14,0,9.68067748e-10,2.71080476e-09,1.5912631e-06,0,0,1.738714e-07,2.83844512e-12
9584.377,0.0028368901,0,0.00590357599,0.00273703205,0,0,0.283753902,7.13158261e-07,0.000237112954,5.4136882e-10,3.22832455e-06,1.80515568e-12,0.024298344,8.1590246e-08,9.15121318e-06,9.50971783e-10,4.00122727e-05,1.2989032e-11,0.00264820462,4.57474607e-07,0.000204629772,1.62251634e-08,0.00012024521,9.31591156e-09,0.0309990312,0,2.1706233e-05,0.0351361467,0,1.23449928e-05,0.000609400092,0,7.86704847e-07,4.12304997e-05,0,7.06505818e-07,1.10004266e-08,1.51317236e-14,0,9.68798741e-10,2.60781953e-09,1.44714848e-06,0,0,7.71333572e-08,2.84621141e-12
9598.263,0.00283684058,0,0.00589941928,0.00273703151,0,0,0.283747302,7.12705099e-07,0.000237110616,5.41240301e-10,3.22832253e-06,1.80452119e-12,0.0242981457,8.16554243e-08,9.1512119e-06,9.50252742e-10,4.00119943e-05,1.29939386e-11,0.00264795781,4.57167107e-07,0.000204628135,1.62174173e-08,0.000120242557,9.30923814e-09,0.0306938194,0,2.09311143e-05,0.0351078952,0,1.23359872e-05,0.000606129344,0,7.81975789e-07,4.4720792e-05,0,7.28650033e-07,1.09994585e-08,1.51615566e-14,0,9.69212906e-10,2.71644437e-09,2.6549451e-06,0,0,2.88293214e-07,2.85063632e-12
9623.221,0.00283675157,0,0.00589194822,0.00273703053,0,0,0.283735439,7.11890609e-07,0.000237106414,5.41009308e-10,3.22831891e-06,1.80338077e-12,0.0242977894,8.17725726e-08,9.15120961e-06,9.48960374e-10,4.00114939e-05,1.30027575e-11,0.00264751422,4.56614421e-07,0.000204625191,1.62034951e-08,0.000120237789,9.29724368e-09,0.0301596366,0,1.98974183e-05,0.0350571175,0,1.2319801e-05,0.000600581508,0,7.7427167e-07,5.16585583e-05,0,7.71185916e-07,1.09977218e-08,1.521518e-14,0,9.69957219e-10,2.76947033e-09,1.06853711e-06,0,0,4.92296591e-08,2.85890664e-12
9641.036,0.00283668804,0,0.00588661538,0.00273702983,0,0,0.283726972,7.11309226e-07,0.000237103414,5.40844425e-10,3.22831632e-06,1.80256674e-12,0.024297535,8.18561929e-08,9.15120797e-06,9.48037883e-10,4.00111368e-05,1.30090524e-11,0.00264719758,4.56219914e-07,0.00020462309,1.61935573e-08,0.000120234386,9.28868204e-09,0.0297906917,0,1.93378017e-05,0.0350208725,0,1.23082473e-05,0.000596621467,0,7.68772477e-07,5.71918151e-05,0,8.03903589e-07,1.09964838e-08,1.5253458e-14,0,9.70488463e-10,2.73067911e-09,1.7978535e-06,0,0,7.4646313e-09,2.86481803e-12
