energy low [eV],energy high [eV],energy mid [eV],cell,mean,std. dev.,MT_fertile,kg/m3_fertile
13.66236639,13.98036922,13.82136781,1,3.37E-16,3.37E-16,0.0096,0.028070175
13.66236639,13.98036922,13.82136781,2,0,0,0.1,0.292397661
13.66236639,13.98036922,13.82136781,3,8.91E-14,8.91E-14,0.5,1.461988304
13.66236639,13.98036922,13.82136781,4,0,0,2.65,7.748538012
13.66236639,13.98036922,13.82136781,5,0,0,5,14.61988304
13.66236639,13.98036922,13.82136781,6,7.82E-13,6.44E-13,10,29.23976608
13.66236639,13.98036922,13.82136781,7,0,0,20,58.47953216
13.66236639,13.98036922,13.82136781,8,1.58E-13,1.58E-13,30,87.71929825
13.66236639,13.98036922,13.82136781,9,5.61E-12,4.17E-12,40,116.9590643
13.66236639,13.98036922,13.82136781,10,0,0,50,146.1988304
13.66236639,13.98036922,13.82136781,11,3.81E-11,2.59E-11,132.9,388.5964912
13.66236639,13.98036922,13.82136781,12,9.14E-11,4.30E-11,265.8,777.1929825
13.66236639,13.98036922,13.82136781,13,1.87E-09,3.66E-10,531.5,1554.093567
13.98036922,14.30577382,14.14307152,1,0,0,0.0096,0.028070175
13.98036922,14.30577382,14.14307152,2,1.68E-14,1.68E-14,0.1,0.292397661
13.98036922,14.30577382,14.14307152,3,2.34E-14,1.74E-14,0.5,1.461988304
13.98036922,14.30577382,14.14307152,4,0,0,2.65,7.748538012
13.98036922,14.30577382,14.14307152,5,0,0,5,14.61988304
13.98036922,14.30577382,14.14307152,6,0,0,10,29.23976608
13.98036922,14.30577382,14.14307152,7,0,0,20,58.47953216
13.98036922,14.30577382,14.14307152,8,0,0,30,87.71929825
13.98036922,14.30577382,14.14307152,9,2.06E-12,1.58E-12,40,116.9590643
13.98036922,14.30577382,14.14307152,10,1.39E-12,1.35E-12,50,146.1988304
13.98036922,14.30577382,14.14307152,11,0,0,132.9,388.5964912
13.98036922,14.30577382,14.14307152,12,5.63E-11,4.00E-11,265.8,777.1929825
13.98036922,14.30577382,14.14307152,13,1.94E-09,3.35E-10,531.5,1554.093567
14.30577382,14.63875248,14.47226315,1,0,0,0.0096,0.028070175
14.30577382,14.63875248,14.47226315,2,1.71E-14,1.71E-14,0.1,0.292397661
14.30577382,14.63875248,14.47226315,3,6.73E-14,6.73E-14,0.5,1.461988304
14.30577382,14.63875248,14.47226315,4,0,0,2.65,7.748538012
14.30577382,14.63875248,14.47226315,5,0,0,5,14.61988304
14.30577382,14.63875248,14.47226315,6,1.34E-13,1.32E-13,10,29.23976608
14.30577382,14.63875248,14.47226315,7,0,0,20,58.47953216
14.30577382,14.63875248,14.47226315,8,0,0,30,87.71929825
14.30577382,14.63875248,14.47226315,9,1.42E-13,1.42E-13,40,116.9590643
14.30577382,14.63875248,14.47226315,10,2.02E-12,2.02E-12,50,146.1988304
14.30577382,14.63875248,14.47226315,11,0,0,132.9,388.5964912
14.30577382,14.63875248,14.47226315,12,1.21E-11,8.80E-12,265.8,777.1929825
14.30577382,14.63875248,14.47226315,13,2.33E-09,4.44E-10,531.5,1554.093567
14.63875248,14.9794815,14.80911699,1,0,0,0.0096,0.028070175
14.63875248,14.9794815,14.80911699,2,0,0,0.1,0.292397661
14.63875248,14.9794815,14.80911699,3,0,0,0.5,1.461988304
14.63875248,14.9794815,14.80911699,4,5.12E-14,5.12E-14,2.65,7.748538012
14.63875248,14.9794815,14.80911699,5,1.30E-13,1.30E-13,5,14.61988304
14.63875248,14.9794815,14.80911699,6,1.49E-12,1.06E-12,10,29.23976608
14.63875248,14.9794815,14.80911699,7,0,0,20,58.47953216
14.63875248,14.9794815,14.80911699,8,2.39E-12,2.39E-12,30,87.71929825
14.63875248,14.9794815,14.80911699,9,6.90E-12,6.90E-12,40,116.9590643
14.63875248,14.9794815,14.80911699,10,0,0,50,146.1988304
14.63875248,14.9794815,14.80911699,11,0,0,132.9,388.5964912
14.63875248,14.9794815,14.80911699,12,3.80E-11,3.51E-11,265.8,777.1929825
14.63875248,14.9794815,14.80911699,13,2.21E-09,3.90E-10,531.5,1554.093567
14.9794815,15.32814126,15.15381138,1,0,0,0.0096,0.028070175
14.9794815,15.32814126,15.15381138,2,2.57E-15,2.57E-15,0.1,0.292397661
14.9794815,15.32814126,15.15381138,3,0,0,0.5,1.461988304
14.9794815,15.32814126,15.15381138,4,7.57E-15,7.57E-15,2.65,7.748538012
14.9794815,15.32814126,15.15381138,5,2.51E-13,2.51E-13,5,14.61988304
14.9794815,15.32814126,15.15381138,6,0,0,10,29.23976608
14.9794815,15.32814126,15.15381138,7,5.11E-12,5.11E-12,20,58.47953216
14.9794815,15.32814126,15.15381138,8,2.45E-12,2.45E-12,30,87.71929825
14.9794815,15.32814126,15.15381138,9,0,0,40,116.9590643
14.9794815,15.32814126,15.15381138,10,0,0,50,146.1988304
14.9794815,15.32814126,15.15381138,11,8.94E-12,8.94E-12,132.9,388.5964912
14.9794815,15.32814126,15.15381138,12,2.02E-11,2.02E-11,265.8,777.1929825
14.9794815,15.32814126,15.15381138,13,2.51E-09,5.15E-10,531.5,1554.093567
15.32814126,15.68491637,15.50652882,1,0,0,0.0096,0.028070175
15.32814126,15.68491637,15.50652882,2,1.55E-15,1.55E-15,0.1,0.292397661
15.32814126,15.68491637,15.50652882,3,0,0,0.5,1.461988304
15.32814126,15.68491637,15.50652882,4,3.63E-13,3.28E-13,2.65,7.748538012
15.32814126,15.68491637,15.50652882,5,3.12E-13,3.12E-13,5,14.61988304
15.32814126,15.68491637,15.50652882,6,0,0,10,29.23976608
15.32814126,15.68491637,15.50652882,7,6.18E-12,4.02E-12,20,58.47953216
15.32814126,15.68491637,15.50652882,8,7.83E-13,6.39E-13,30,87.71929825
15.32814126,15.68491637,15.50652882,9,8.08E-12,8.08E-12,40,116.9590643
15.32814126,15.68491637,15.50652882,10,0,0,50,146.1988304
15.32814126,15.68491637,15.50652882,11,8.80E-12,8.80E-12,132.9,388.5964912
15.32814126,15.68491637,15.50652882,12,7.29E-11,4.27E-11,265.8,777.1929825
15.32814126,15.68491637,15.50652882,13,3.07E-09,4.74E-10,531.5,1554.093567
15.68491637,16.04999571,15.86745604,1,0,0,0.0096,0.028070175
15.68491637,16.04999571,15.86745604,2,1.42E-14,1.42E-14,0.1,0.292397661
15.68491637,16.04999571,15.86745604,3,0,0,0.5,1.461988304
15.68491637,16.04999571,15.86745604,4,0,0,2.65,7.748538012
15.68491637,16.04999571,15.86745604,5,0,0,5,14.61988304
15.68491637,16.04999571,15.86745604,6,0,0,10,29.23976608
15.68491637,16.04999571,15.86745604,7,2.83E-12,2.11E-12,20,58.47953216
15.68491637,16.04999571,15.86745604,8,4.49E-13,4.49E-13,30,87.71929825
15.68491637,16.04999571,15.86745604,9,0,0,40,116.9590643
15.68491637,16.04999571,15.86745604,10,1.95E-11,1.49E-11,50,146.1988304
15.68491637,16.04999571,15.86745604,11,1.67E-11,1.21E-11,132.9,388.5964912
15.68491637,16.04999571,15.86745604,12,2.90E-11,2.11E-11,265.8,777.1929825
15.68491637,16.04999571,15.86745604,13,3.79E-09,5.45E-10,531.5,1554.093567
16.04999571,16.42357257,16.23678414,1,1.10E-15,1.10E-15,0.0096,0.028070175
16.04999571,16.42357257,16.23678414,2,1.47E-15,1.47E-15,0.1,0.292397661
16.04999571,16.42357257,16.23678414,3,0,0,0.5,1.461988304
16.04999571,16.42357257,16.23678414,4,0,0,2.65,7.748538012
16.04999571,16.42357257,16.23678414,5,0,0,5,14.61988304
16.04999571,16.42357257,16.23678414,6,9.99E-13,9.99E-13,10,29.23976608
16.04999571,16.42357257,16.23678414,7,0,0,20,58.47953216
16.04999571,16.42357257,16.23678414,8,3.24E-12,3.24E-12,30,87.71929825
16.04999571,16.42357257,16.23678414,9,2.71E-13,2.71E-13,40,116.9590643
16.04999571,16.42357257,16.23678414,10,2.98E-12,2.98E-12,50,146.1988304
16.04999571,16.42357257,16.23678414,11,2.65E-11,2.63E-11,132.9,388.5964912
16.04999571,16.42357257,16.23678414,12,6.71E-11,6.71E-11,265.8,777.1929825
16.04999571,16.42357257,16.23678414,13,6.48E-09,8.48E-10,531.5,1554.093567
16.42357257,16.80584474,16.61470866,1,4.08E-17,4.08E-17,0.0096,0.028070175
16.42357257,16.80584474,16.61470866,2,0,0,0.1,0.292397661
16.42357257,16.80584474,16.61470866,3,0,0,0.5,1.461988304
16.42357257,16.80584474,16.61470866,4,0,0,2.65,7.748538012
16.42357257,16.80584474,16.61470866,5,0,0,5,14.61988304
16.42357257,16.80584474,16.61470866,6,0,0,10,29.23976608
16.42357257,16.80584474,16.61470866,7,1.38E-12,1.38E-12,20,58.47953216
16.42357257,16.80584474,16.61470866,8,3.66E-13,3.66E-13,30,87.71929825
16.42357257,16.80584474,16.61470866,9,1.59E-12,1.36E-12,40,116.9590643
16.42357257,16.80584474,16.61470866,10,0,0,50,146.1988304
16.42357257,16.80584474,16.61470866,11,9.65E-13,9.65E-13,132.9,388.5964912
16.42357257,16.80584474,16.61470866,12,0,0,265.8,777.1929825
16.42357257,16.80584474,16.61470866,13,9.10E-09,1.10E-09,531.5,1554.093567
16.80584474,17.19701462,17.00142968,1,0,0,0.0096,0.028070175
16.80584474,17.19701462,17.00142968,2,0,0,0.1,0.292397661
16.80584474,17.19701462,17.00142968,3,0,0,0.5,1.461988304
16.80584474,17.19701462,17.00142968,4,2.89E-14,2.89E-14,2.65,7.748538012
16.80584474,17.19701462,17.00142968,5,0,0,5,14.61988304
16.80584474,17.19701462,17.00142968,6,1.12E-12,1.12E-12,10,29.23976608
16.80584474,17.19701462,17.00142968,7,1.57E-12,1.57E-12,20,58.47953216
16.80584474,17.19701462,17.00142968,8,9.25E-12,9.13E-12,30,87.71929825
16.80584474,17.19701462,17.00142968,9,4.31E-12,4.06E-12,40,116.9590643
16.80584474,17.19701462,17.00142968,10,0,0,50,146.1988304
16.80584474,17.19701462,17.00142968,11,9.48E-11,9.41E-11,132.9,388.5964912
16.80584474,17.19701462,17.00142968,12,1.71E-10,1.26E-10,265.8,777.1929825
16.80584474,17.19701462,17.00142968,13,8.02E-09,9.45E-10,531.5,1554.093567
17.19701462,17.59728929,17.39715195,1,0,0,0.0096,0.028070175
17.19701462,17.59728929,17.39715195,2,0,0,0.1,0.292397661
17.19701462,17.59728929,17.39715195,3,9.91E-14,9.91E-14,0.5,1.461988304
17.19701462,17.59728929,17.39715195,4,6.72E-15,6.72E-15,2.65,7.748538012
17.19701462,17.59728929,17.39715195,5,7.85E-13,7.85E-13,5,14.61988304
17.19701462,17.59728929,17.39715195,6,1.78E-12,1.78E-12,10,29.23976608
17.19701462,17.59728929,17.39715195,7,4.77E-13,4.77E-13,20,58.47953216
17.19701462,17.59728929,17.39715195,8,2.98E-11,2.30E-11,30,87.71929825
17.19701462,17.59728929,17.39715195,9,1.10E-11,8.66E-12,40,116.9590643
17.19701462,17.59728929,17.39715195,10,5.69E-12,5.69E-12,50,146.1988304
17.19701462,17.59728929,17.39715195,11,6.05E-11,6.05E-11,132.9,388.5964912
17.19701462,17.59728929,17.39715195,12,1.46E-10,7.63E-11,265.8,777.1929825
17.19701462,17.59728929,17.39715195,13,1.29E-08,1.54E-09,531.5,1554.093567
17.59728929,18.00688068,17.80208498,1,0,0,0.0096,0.028070175
17.59728929,18.00688068,17.80208498,2,0,0,0.1,0.292397661
17.59728929,18.00688068,17.80208498,3,7.69E-16,7.69E-16,0.5,1.461988304
17.59728929,18.00688068,17.80208498,4,4.28E-13,4.07E-13,2.65,7.748538012
17.59728929,18.00688068,17.80208498,5,0,0,5,14.61988304
17.59728929,18.00688068,17.80208498,6,2.67E-13,2.67E-13,10,29.23976608
17.59728929,18.00688068,17.80208498,7,6.85E-12,6.85E-12,20,58.47953216
17.59728929,18.00688068,17.80208498,8,1.67E-11,8.49E-12,30,87.71929825
17.59728929,18.00688068,17.80208498,9,3.48E-11,2.53E-11,40,116.9590643
17.59728929,18.00688068,17.80208498,10,8.53E-12,8.53E-12,50,146.1988304
17.59728929,18.00688068,17.80208498,11,4.90E-11,4.90E-11,132.9,388.5964912
17.59728929,18.00688068,17.80208498,12,3.58E-12,3.58E-12,265.8,777.1929825
17.59728929,18.00688068,17.80208498,13,2.02E-08,2.17E-09,531.5,1554.093567
18.00688068,18.42600565,18.21644317,1,6.09E-15,6.09E-15,0.0096,0.028070175
18.00688068,18.42600565,18.21644317,2,0,0,0.1,0.292397661
18.00688068,18.42600565,18.21644317,3,6.23E-14,4.65E-14,0.5,1.461988304
18.00688068,18.42600565,18.21644317,4,6.33E-13,5.14E-13,2.65,7.748538012
18.00688068,18.42600565,18.21644317,5,0,0,5,14.61988304
18.00688068,18.42600565,18.21644317,6,3.32E-12,3.32E-12,10,29.23976608
18.00688068,18.42600565,18.21644317,7,9.69E-12,9.69E-12,20,58.47953216
18.00688068,18.42600565,18.21644317,8,9.00E-12,9.00E-12,30,87.71929825
18.00688068,18.42600565,18.21644317,9,1.84E-11,1.35E-11,40,116.9590643
18.00688068,18.42600565,18.21644317,10,9.00E-13,9.00E-13,50,146.1988304
18.00688068,18.42600565,18.21644317,11,3.48E-11,3.48E-11,132.9,388.5964912
18.00688068,18.42600565,18.21644317,12,1.11E-10,5.58E-11,265.8,777.1929825
18.00688068,18.42600565,18.21644317,13,2.75E-08,2.85E-09,531.5,1554.093567
18.42600565,18.8548861,18.64044588,1,3.12E-15,2.20E-15,0.0096,0.028070175
18.42600565,18.8548861,18.64044588,2,0,0,0.1,0.292397661
18.42600565,18.8548861,18.64044588,3,0,0,0.5,1.461988304
18.42600565,18.8548861,18.64044588,4,1.35E-12,8.17E-13,2.65,7.748538012
18.42600565,18.8548861,18.64044588,5,2.58E-13,2.56E-13,5,14.61988304
18.42600565,18.8548861,18.64044588,6,3.45E-14,3.45E-14,10,29.23976608
18.42600565,18.8548861,18.64044588,7,6.85E-12,4.23E-12,20,58.47953216
18.42600565,18.8548861,18.64044588,8,2.74E-11,1.62E-11,30,87.71929825
18.42600565,18.8548861,18.64044588,9,2.73E-11,1.87E-11,40,116.9590643
18.42600565,18.8548861,18.64044588,10,2.13E-11,2.13E-11,50,146.1988304
18.42600565,18.8548861,18.64044588,11,0,0,132.9,388.5964912
18.42600565,18.8548861,18.64044588,12,1.62E-10,9.21E-11,265.8,777.1929825
18.42600565,18.8548861,18.64044588,13,2.28E-08,1.99E-09,531.5,1554.093567
18.8548861,19.2937491,19.0743176,1,0,0,0.0096,0.028070175
18.8548861,19.2937491,19.0743176,2,0,0,0.1,0.292397661
18.8548861,19.2937491,19.0743176,3,7.72E-14,7.72E-14,0.5,1.461988304
18.8548861,19.2937491,19.0743176,4,0,0,2.65,7.748538012
18.8548861,19.2937491,19.0743176,5,0,0,5,14.61988304
18.8548861,19.2937491,19.0743176,6,0,0,10,29.23976608
18.8548861,19.2937491,19.0743176,7,2.08E-11,2.08E-11,20,58.47953216
18.8548861,19.2937491,19.0743176,8,1.60E-11,1.29E-11,30,87.71929825
18.8548861,19.2937491,19.0743176,9,6.47E-11,6.47E-11,40,116.9590643
18.8548861,19.2937491,19.0743176,10,2.82E-11,2.82E-11,50,146.1988304
18.8548861,19.2937491,19.0743176,11,0,0,132.9,388.5964912
18.8548861,19.2937491,19.0743176,12,2.82E-10,1.81E-10,265.8,777.1929825
18.8548861,19.2937491,19.0743176,13,3.43E-08,3.50E-09,531.5,1554.093567
19.2937491,19.74282699,19.51828805,1,3.05E-14,2.62E-14,0.0096,0.028070175
19.2937491,19.74282699,19.51828805,2,0,0,0.1,0.292397661
19.2937491,19.74282699,19.51828805,3,7.66E-13,5.40E-13,0.5,1.461988304
19.2937491,19.74282699,19.51828805,4,2.95E-12,2.95E-12,2.65,7.748538012
19.2937491,19.74282699,19.51828805,5,3.32E-12,3.32E-12,5,14.61988304
19.2937491,19.74282699,19.51828805,6,9.42E-12,9.42E-12,10,29.23976608
19.2937491,19.74282699,19.51828805,7,1.11E-10,8.13E-11,20,58.47953216
19.2937491,19.74282699,19.51828805,8,6.33E-12,6.33E-12,30,87.71929825
19.2937491,19.74282699,19.51828805,9,6.51E-11,4.62E-11,40,116.9590643
19.2937491,19.74282699,19.51828805,10,0,0,50,146.1988304
19.2937491,19.74282699,19.51828805,11,0,0,132.9,388.5964912
19.2937491,19.74282699,19.51828805,12,1.01E-09,5.88E-10,265.8,777.1929825
19.2937491,19.74282699,19.51828805,13,1.22E-07,1.03E-08,531.5,1554.093567
19.74282699,20.20235754,19.97259227,1,0,0,0.0096,0.028070175
19.74282699,20.20235754,19.97259227,2,8.88E-14,8.88E-14,0.1,0.292397661
19.74282699,20.20235754,19.97259227,3,1.53E-12,1.46E-12,0.5,1.461988304
19.74282699,20.20235754,19.97259227,4,3.88E-12,3.88E-12,2.65,7.748538012
19.74282699,20.20235754,19.97259227,5,0,0,5,14.61988304
19.74282699,20.20235754,19.97259227,6,4.05E-11,3.08E-11,10,29.23976608
19.74282699,20.20235754,19.97259227,7,1.45E-10,1.45E-10,20,58.47953216
19.74282699,20.20235754,19.97259227,8,1.33E-10,1.33E-10,30,87.71929825
19.74282699,20.20235754,19.97259227,9,0,0,40,116.9590643
19.74282699,20.20235754,19.97259227,10,0,0,50,146.1988304
19.74282699,20.20235754,19.97259227,11,1.84E-10,1.84E-10,132.9,388.5964912
19.74282699,20.20235754,19.97259227,12,7.56E-10,4.75E-10,265.8,777.1929825
19.74282699,20.20235754,19.97259227,13,2.64E-07,2.57E-08,531.5,1554.093567
20.20235754,20.67258405,20.43747079,1,3.14E-13,3.14E-13,0.0096,0.028070175
20.20235754,20.67258405,20.43747079,2,4.26E-11,4.12E-11,0.1,0.292397661
20.20235754,20.67258405,20.43747079,3,4.28E-11,3.05E-11,0.5,1.461988304
20.20235754,20.67258405,20.43747079,4,6.32E-10,6.32E-10,2.65,7.748538012
20.20235754,20.67258405,20.43747079,5,0,0,5,14.61988304
20.20235754,20.67258405,20.43747079,6,2.61E-10,2.61E-10,10,29.23976608
20.20235754,20.67258405,20.43747079,7,3.38E-09,3.38E-09,20,58.47953216
20.20235754,20.67258405,20.43747079,8,6.51E-10,5.49E-10,30,87.71929825
20.20235754,20.67258405,20.43747079,9,7.90E-09,6.27E-09,40,116.9590643
20.20235754,20.67258405,20.43747079,10,1.53E-09,1.47E-09,50,146.1988304
20.20235754,20.67258405,20.43747079,11,4.63E-09,3.86E-09,132.9,388.5964912
20.20235754,20.67258405,20.43747079,12,2.05E-09,1.44E-09,265.8,777.1929825
20.20235754,20.67258405,20.43747079,13,1.40E-06,1.24E-07,531.5,1554.093567
20.67258405,21.15375546,20.91316975,1,9.12E-13,9.12E-13,0.0096,0.028070175
20.67258405,21.15375546,20.91316975,2,2.70E-11,2.70E-11,0.1,0.292397661
20.67258405,21.15375546,20.91316975,3,8.91E-10,5.05E-10,0.5,1.461988304
20.67258405,21.15375546,20.91316975,4,7.55E-09,5.45E-09,2.65,7.748538012
20.67258405,21.15375546,20.91316975,5,0,0,5,14.61988304
20.67258405,21.15375546,20.91316975,6,7.45E-09,5.51E-09,10,29.23976608
20.67258405,21.15375546,20.91316975,7,0,0,20,58.47953216
20.67258405,21.15375546,20.91316975,8,0,0,30,87.71929825
20.67258405,21.15375546,20.91316975,9,6.19E-09,6.19E-09,40,116.9590643
20.67258405,21.15375546,20.91316975,10,9.86E-09,9.86E-09,50,146.1988304
20.67258405,21.15375546,20.91316975,11,3.44E-10,3.44E-10,132.9,388.5964912
20.67258405,21.15375546,20.91316975,12,2.22E-08,1.37E-08,265.8,777.1929825
20.67258405,21.15375546,20.91316975,13,3.00E-06,2.35E-07,531.5,1554.093567
21.15375546,21.64612653,21.39994099,1,6.88E-14,6.88E-14,0.0096,0.028070175
21.15375546,21.64612653,21.39994099,2,0,0,0.1,0.292397661
21.15375546,21.64612653,21.39994099,3,1.50E-11,1.26E-11,0.5,1.461988304
21.15375546,21.64612653,21.39994099,4,3.21E-11,2.38E-11,2.65,7.748538012
21.15375546,21.64612653,21.39994099,5,1.52E-11,1.52E-11,5,14.61988304
21.15375546,21.64612653,21.39994099,6,2.07E-10,2.07E-10,10,29.23976608
21.15375546,21.64612653,21.39994099,7,9.73E-11,7.24E-11,20,58.47953216
21.15375546,21.64612653,21.39994099,8,7.79E-11,5.49E-11,30,87.71929825
21.15375546,21.64612653,21.39994099,9,7.19E-10,4.93E-10,40,116.9590643
21.15375546,21.64612653,21.39994099,10,0,0,50,146.1988304
21.15375546,21.64612653,21.39994099,11,1.19E-09,8.73E-10,132.9,388.5964912
21.15375546,21.64612653,21.39994099,12,2.14E-08,7.88E-09,265.8,777.1929825
21.15375546,21.64612653,21.39994099,13,1.41E-06,1.04E-07,531.5,1554.093567
21.64612653,22.14995794,21.89804224,1,4.49E-14,3.98E-14,0.0096,0.028070175
21.64612653,22.14995794,21.89804224,2,6.53E-13,3.78E-13,0.1,0.292397661
21.64612653,22.14995794,21.89804224,3,1.83E-12,1.30E-12,0.5,1.461988304
21.64612653,22.14995794,21.89804224,4,2.91E-11,2.28E-11,2.65,7.748538012
21.64612653,22.14995794,21.89804224,5,9.83E-12,5.76E-12,5,14.61988304
21.64612653,22.14995794,21.89804224,6,0,0,10,29.23976608
21.64612653,22.14995794,21.89804224,7,1.10E-10,7.81E-11,20,58.47953216
21.64612653,22.14995794,21.89804224,8,4.23E-11,2.91E-11,30,87.71929825
21.64612653,22.14995794,21.89804224,9,1.43E-10,1.11E-10,40,116.9590643
21.64612653,22.14995794,21.89804224,10,1.86E-10,1.86E-10,50,146.1988304
21.64612653,22.14995794,21.89804224,11,1.21E-09,8.57E-10,132.9,388.5964912
21.64612653,22.14995794,21.89804224,12,6.17E-09,2.91E-09,265.8,777.1929825
21.64612653,22.14995794,21.89804224,13,3.77E-07,2.44E-08,531.5,1554.093567
22.14995794,22.66551645,22.4077372,1,1.16E-14,1.04E-14,0.0096,0.028070175
22.14995794,22.66551645,22.4077372,2,3.93E-13,3.16E-13,0.1,0.292397661
22.14995794,22.66551645,22.4077372,3,0,0,0.5,1.461988304
22.14995794,22.66551645,22.4077372,4,7.66E-12,6.94E-12,2.65,7.748538012
22.14995794,22.66551645,22.4077372,5,7.51E-12,5.52E-12,5,14.61988304
22.14995794,22.66551645,22.4077372,6,0,0,10,29.23976608
22.14995794,22.66551645,22.4077372,7,3.40E-11,3.14E-11,20,58.47953216
22.14995794,22.66551645,22.4077372,8,7.11E-11,3.49E-11,30,87.71929825
22.14995794,22.66551645,22.4077372,9,9.89E-11,8.05E-11,40,116.9590643
22.14995794,22.66551645,22.4077372,10,0,0,50,146.1988304
22.14995794,22.66551645,22.4077372,11,0,0,132.9,388.5964912
22.14995794,22.66551645,22.4077372,12,2.34E-09,9.06E-10,265.8,777.1929825
22.14995794,22.66551645,22.4077372,13,2.00E-07,1.10E-08,531.5,1554.093567
22.66551645,23.193075,22.92929573,1,5.66E-15,5.66E-15,0.0096,0.028070175
22.66551645,23.193075,22.92929573,2,2.29E-15,2.29E-15,0.1,0.292397661
22.66551645,23.193075,22.92929573,3,4.73E-13,4.73E-13,0.5,1.461988304
22.66551645,23.193075,22.92929573,4,1.53E-12,1.07E-12,2.65,7.748538012
22.66551645,23.193075,22.92929573,5,1.12E-13,1.12E-13,5,14.61988304
22.66551645,23.193075,22.92929573,6,0,0,10,29.23976608
22.66551645,23.193075,22.92929573,7,5.10E-11,2.65E-11,20,58.47953216
22.66551645,23.193075,22.92929573,8,3.78E-11,2.63E-11,30,87.71929825
22.66551645,23.193075,22.92929573,9,6.74E-11,4.83E-11,40,116.9590643
22.66551645,23.193075,22.92929573,10,6.87E-11,6.57E-11,50,146.1988304
22.66551645,23.193075,22.92929573,11,2.77E-11,2.77E-11,132.9,388.5964912
22.66551645,23.193075,22.92929573,12,4.62E-10,2.39E-10,265.8,777.1929825
22.66551645,23.193075,22.92929573,13,1.17E-07,6.65E-09,531.5,1554.093567
23.193075,23.73291292,23.46299396,1,2.01E-15,1.56E-15,0.0096,0.028070175
23.193075,23.73291292,23.46299396,2,4.24E-14,3.93E-14,0.1,0.292397661
23.193075,23.73291292,23.46299396,3,4.44E-13,4.44E-13,0.5,1.461988304
23.193075,23.73291292,23.46299396,4,1.79E-12,1.17E-12,2.65,7.748538012
23.193075,23.73291292,23.46299396,5,9.99E-13,9.99E-13,5,14.61988304
23.193075,23.73291292,23.46299396,6,2.29E-12,2.18E-12,10,29.23976608
23.193075,23.73291292,23.46299396,7,7.27E-12,5.20E-12,20,58.47953216
23.193075,23.73291292,23.46299396,8,1.07E-11,1.07E-11,30,87.71929825
23.193075,23.73291292,23.46299396,9,4.23E-12,4.23E-12,40,116.9590643
23.193075,23.73291292,23.46299396,10,3.68E-11,2.64E-11,50,146.1988304
23.193075,23.73291292,23.46299396,11,3.36E-11,3.36E-11,132.9,388.5964912
23.193075,23.73291292,23.46299396,12,5.36E-10,2.12E-10,265.8,777.1929825
