energy mid [eV],energy low [eV],energy high [eV],mean,filename,fertile_kg/m3,fertile_mt,br_vol_m3
0.0293367887508197,0.0286626446239839,0.0300109328776555,2.96e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0307167886842549,0.0300109328776555,0.0314226444908544,3.69e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0321617036918129,0.0314226444908544,0.0329007628927714,4.06e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0336745873728063,0.0329007628927714,0.0344484118528412,4.1e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.035258636967588,0.0344484118528412,0.0360688620823348,4.94e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0369172001144126,0.0360688620823348,0.0377655381464904,4.839999999999999e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0386537819241405,0.0377655381464904,0.0395420257017906,5.62e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0404720523877353,0.0395420257017906,0.0414020790736799,6.97e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0423758541322088,0.0414020790736799,0.0433496291907377,7.0300000000000005e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.044369210541406,0.0433496291907377,0.0453887918920743,7.819999999999998e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0464563342587898,0.0453887918920743,0.0475238766255054,8.869999999999998e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0486416360901971,0.0475238766255054,0.0497593955548889,9.9e-06,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.050929734325379,0.0497593955548889,0.0521000730958691,1.058e-05,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0533254644980256,0.0521000730958691,0.054550855900182,1.162e-05,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0558338896049017,0.054550855900182,0.0571169233096214,1.283e-05,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0584603108056899,0.0571169233096214,0.0598036983017583,1.3629999999999998e-05,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
